negeri,kod_pusat,institusi,program,kod_noss,kategori,tahap,status,alamat,telefon,emel,idpb,utama,ptk
PAHANG,K15004,PUSAT LATIHAN SAWIT MALAYSIA (PLASMA),PENTADBIRAN OPERASI MEKANISASI KELAPA SAWIT,A012-004-4:2020,Program Penuh - Persijilan Mengikut Tahap,Diploma Kemahiran Malaysia,Sekat Pengambilan,"PUSAT LATIHAN SAWIT MALAYSIA KERATONG KILOMETER 137, LEBUHRAYA SEGAMAT-KUANTAN BANDAR TUN RAZAK 26900 KERATONG PAHANG",09-4514403,solah@mpob.gov.my,522,False,False
PAHANG,K15004,PUSAT LATIHAN SAWIT MALAYSIA (PLASMA),PENYELIAAN OPERASI MEKANISASI LADANG SAWIT,A012-004-3:2020,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Sekat Pengambilan,"PUSAT LATIHAN SAWIT MALAYSIA KERATONG KILOMETER 137, LEBUHRAYA SEGAMAT-KUANTAN BANDAR TUN RAZAK 26900 KERATONG PAHANG",09-4514403,solah@mpob.gov.my,522,False,False
PAHANG,NDT007,PUSAT LATIHAN TEKNOLOGI TINGGI (ADTEC) JERANTUT,Pengujian Partikel Magnetik – Pembinaan Terkimpal (Minyak & Gas),MC-114-1:2014,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 1,Aktif,"KM 9, JALAN JERANTUT-TEMERLOH, 27000 JERANTUT, PAHANG.",09-2663391,ahalim@jtm.gov.my,7588,False,False
PAHANG,NDT007,PUSAT LATIHAN TEKNOLOGI TINGGI (ADTEC) JERANTUT,Pengujian Partikel Magnetik – Pembinaan Terkimpal (Minyak & Gas),MC-114-2:2014,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KM 9, JALAN JERANTUT-TEMERLOH, 27000 JERANTUT, PAHANG.",09-2663391,ahalim@jtm.gov.my,7588,False,False
PAHANG,NDT007,PUSAT LATIHAN TEKNOLOGI TINGGI (ADTEC) JERANTUT,Pengujian Penembusan- Pembinaan Terkimpal (Minyak & Gas),MC-112-1:2014,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 1,Aktif,"KM 9, JALAN JERANTUT-TEMERLOH, 27000 JERANTUT, PAHANG.",09-2663391,ahalim@jtm.gov.my,7588,False,False
PAHANG,NDT007,PUSAT LATIHAN TEKNOLOGI TINGGI (ADTEC) JERANTUT,Pengujian Penembusan- Pembinaan Terkimpal (Minyak & Gas),MC-112-2:2014,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KM 9, JALAN JERANTUT-TEMERLOH, 27000 JERANTUT, PAHANG.",09-2663391,ahalim@jtm.gov.my,7588,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Operasi Sistem Komputer,IT-020-3:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pemasangan dan Penyelenggaraan Elektrik Satu Fasa,F432-005-2:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pemasangan dan Penyelenggaraan Elektrik Satu Fasa,F432-005-2:2019,Program Micro Credential - Tauliah Sedia Ada,SKM Tahap 2,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pemasangan dan Penyelenggaraan Elektrik Tiga Fasa,F432-005-3:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pemasangan dan Penyelenggaraan Elektrik Tiga Fasa,F432-005-3:2019,Program Micro Credential - Tauliah Sedia Ada,SKM Tahap 3,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pemasangan dan Penyelenggaraan Elektrik Voltan Rendah,F432-005-4:2019,Program Penuh - Persijilan Mengikut Tahap,Diploma Kemahiran Malaysia,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pemasangan dan Penyelenggaraan Elektrik Voltan Rendah,F432-005-4:2019,Program Penuh - Persijilan Tahap Tunggal,Diploma Kemahiran Malaysia,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pemasangan dan Penyelenggaraan Elektrik Voltan Rendah,F432-005-4:2019,Program Micro Credential - Tauliah Sedia Ada,Diploma Kemahiran Malaysia,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pembangunan Kandungan Kreatif,IT-070-4:2011,Program Penuh - Persijilan Mengikut Tahap,Diploma Kemahiran Malaysia,Sekat Pengambilan,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pengurusan Pemasangan & Penyelenggaraan Fiber Optik - Telekomunikasi,EE-324-4:2013,Program Micro Credential,Diploma Kemahiran Malaysia,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Pentadbiran Sistem Komputer,IT-020-4:2013,Program Penuh - Persijilan Mengikut Tahap,Diploma Kemahiran Malaysia,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Rekabentuk Multimedia Interaktif,J582-001-3:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,Rekabentuk Multimedia Interaktif,J582-001-3:2019,Program Micro Credential - Tauliah Sedia Ada,SKM Tahap 3,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,K14014,PUSAT PEMBANGUNAN KEMAHIRAN PAHANG,SOKONGAN SISTEM KEJURUTERAAN AUTOMASI INDUSTRI,MC-091-4:2016,Program Micro Credential,Diploma Kemahiran Malaysia,Aktif,KAMPUS PSDC TAMAN PERINDUSTRIAN SEMAMBU 25350 KUANTAN PAHANG,09-5673200,enquiry@pahangskills.gov.my,518,False,False
PAHANG,L02296,REAL MILLENIUM HEALTH & BEAUTY ACADEMY (CAWANGAN KUANTAN),Dandanan Rambut,HT-090-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"A-30, TINGKAT 1 & 2, JALAN PUTRA SQUARE 7, CONSTRUCTION TOWN 25000 KUANTAN, PAHANG",01139708702,Ahmadsyukur9504@gmail.com,532,False,False
PAHANG,L02296,REAL MILLENIUM HEALTH & BEAUTY ACADEMY (CAWANGAN KUANTAN),Dandanan Rambut,HT-090-3:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"A-30, TINGKAT 1 & 2, JALAN PUTRA SQUARE 7, CONSTRUCTION TOWN 25000 KUANTAN, PAHANG",01139708702,Ahmadsyukur9504@gmail.com,532,False,False
PAHANG,L02296,REAL MILLENIUM HEALTH & BEAUTY ACADEMY (CAWANGAN KUANTAN),Perkhidmatan Kecantikan,S960-002-1:2020,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 1,Aktif,"A-30, TINGKAT 1 & 2, JALAN PUTRA SQUARE 7, CONSTRUCTION TOWN 25000 KUANTAN, PAHANG",01139708702,Ahmadsyukur9504@gmail.com,532,False,False
PAHANG,L02296,REAL MILLENIUM HEALTH & BEAUTY ACADEMY (CAWANGAN KUANTAN),Perkhidmatan Terapi Kecantikan,S960-002-2:2020,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"A-30, TINGKAT 1 & 2, JALAN PUTRA SQUARE 7, CONSTRUCTION TOWN 25000 KUANTAN, PAHANG",01139708702,Ahmadsyukur9504@gmail.com,532,False,False
PAHANG,K05655,SEKOLAH MENENGAH KEBANGSAAN BERA,"Pemasangan dan Penyelenggaraan Satu Fasa Penyamanan Udara, Pengudaraan, Pemanasan (HVAC)",F432-007-3:2020,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"BANDAR 32, 28300 TRIANG, PAHANG",09-2461502,ceaa061.smkbera@gmail.com,511,False,False
PAHANG,K05655,SEKOLAH MENENGAH KEBANGSAAN BERA,"Peralatan Penyamanan Udara HVAC -Satu Fasa (Pemasangan, Servis, Troubleshooting & Pembaikpulihan)",ME-020-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"BANDAR 32, 28300 TRIANG, PAHANG",09-2461502,ceaa061.smkbera@gmail.com,511,False,False
PAHANG,K05608,SEKOLAH MENENGAH KEBANGSAAN BUKIT GOH,OPERASI SENI KULINARI,I561-005-3:2022,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 3,Aktif,"26050 KUANTAN, PAHANG",095477506,cea4071@moe.edu.my,509,False,False
PAHANG,K05608,SEKOLAH MENENGAH KEBANGSAAN BUKIT GOH,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"26050 KUANTAN, PAHANG",095477506,cea4071@moe.edu.my,509,False,False
PAHANG,K05487,SEKOLAH MENENGAH KEBANGSAAN CHUNG CHING,Perkhidmatan Estetik,MP-060-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"JALAN PEKELILING, 27600 RAUB,",09-3501120,ceb6029@moe.edu.my,8679,False,False
PAHANG,K05487,SEKOLAH MENENGAH KEBANGSAAN CHUNG CHING,Perkhidmatan Terapi Kecantikan,S960-002-2:2020,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,"JALAN PEKELILING, 27600 RAUB,",09-3501120,ceb6029@moe.edu.my,8679,False,False
PAHANG,K05658,SEKOLAH MENENGAH KEBANGSAAN GUDANG RASAU,OPERASI SENI KULINARI,I561-005-3:2022,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 3,Aktif,"KM 9, JLN GAMBANG 25150 KUANTAN, PAHANG",095362121,cea4082@moe.edu.my,514,False,False
PAHANG,K05658,SEKOLAH MENENGAH KEBANGSAAN GUDANG RASAU,Operasi Servis Makanan & Minuman,I561-002-2:2018,Program Micro Credential,SKM Tahap 2,Aktif,"KM 9, JLN GAMBANG 25150 KUANTAN, PAHANG",095362121,cea4082@moe.edu.my,514,False,False
PAHANG,K05658,SEKOLAH MENENGAH KEBANGSAAN GUDANG RASAU,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KM 9, JLN GAMBANG 25150 KUANTAN, PAHANG",095362121,cea4082@moe.edu.my,514,False,False
PAHANG,K05460,SEKOLAH MENENGAH KEBANGSAAN JENGKA 2,OPERASI SENI KULINARI,I561-005-3:2022,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 3,Aktif,"SEKOLAH MENENGAH KEBANGSAAN JENGKA 2, 26430 BANDAR JENGKA, PAHANG.",09-4674325,cea9114@moe.edu.my,7702,False,False
PAHANG,K05460,SEKOLAH MENENGAH KEBANGSAAN JENGKA 2,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"SEKOLAH MENENGAH KEBANGSAAN JENGKA 2, 26430 BANDAR JENGKA, PAHANG.",09-4674325,cea9114@moe.edu.my,7702,False,False
PAHANG,K05514,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG RAJA,Juruteknik Tanaman,AF-010-2,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"TANAH RATA, CAMERON HIGHLANDS, PAHANG.",05-4981971,cea1001@moe.edu.my,9876,False,False
PAHANG,K05514,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG RAJA,OPERASI PENGELUARAN TANAMAN,A016-001-3:2016,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"TANAH RATA, CAMERON HIGHLANDS, PAHANG.",05-4981971,cea1001@moe.edu.my,9876,False,False
PAHANG,K05659,SEKOLAH MENENGAH KEBANGSAAN KARAK,Perkhidmatan Estetik,MP-060-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"JLN BESAR KARAK 28600 KARAK, PAHANG",092312770,CEE0016@moe.edu.my,515,False,False
PAHANG,K05659,SEKOLAH MENENGAH KEBANGSAAN KARAK,Perkhidmatan Terapi Kecantikan,S960-002-2:2020,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,"JLN BESAR KARAK 28600 KARAK, PAHANG",092312770,CEE0016@moe.edu.my,515,False,False
PAHANG,K05654,SEKOLAH MENENGAH KEBANGSAAN LEPAR,Pemasangan & Penyelenggaraan Elektrik-Satu Fasa,EE-320-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"KM43.5 LEBUHRAYA TUN ABDUL RAZAK, 26300 GAMBANG, PAHANG",0146088414,g-84161645@moe-dl.edu.my,510,False,False
PAHANG,K05654,SEKOLAH MENENGAH KEBANGSAAN LEPAR,Pemasangan dan Penyelenggaraan Elektrik Satu Fasa,F432-005-2:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KM43.5 LEBUHRAYA TUN ABDUL RAZAK, 26300 GAMBANG, PAHANG",0146088414,g-84161645@moe-dl.edu.my,510,False,False
PAHANG,K05472,SEKOLAH MENENGAH KEBANGSAAN MARAN,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,"26500 MARAN, PAHANG.",09-4771243,CEA9059@moe.edu.my,7666,False,False
PAHANG,K05481,SEKOLAH MENENGAH KEBANGSAAN PADANG TENGKU,Juruteknik Tanaman,AF-010-2,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Sekat Pengambilan,"PADANG TENGKU, 27100 KUALA LIPIS, PAHANG.",09-3293111,arqishdanial85@gmail.com,7771,False,False
PAHANG,K05481,SEKOLAH MENENGAH KEBANGSAAN PADANG TENGKU,OPERASI PENGELUARAN TANAMAN,A016-001-3:2016,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"PADANG TENGKU, 27100 KUALA LIPIS, PAHANG.",09-3293111,arqishdanial85@gmail.com,7771,False,False
PAHANG,K05520,SEKOLAH MENENGAH KEBANGSAAN PELABUHAN,OPERASI SENI KULINARI,I561-005-3:2022,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 3,Aktif,"26100 KUANTAN, PAHANG.",09-5801320,cea4083@moe.edu.my,10198,False,False
PAHANG,K05520,SEKOLAH MENENGAH KEBANGSAAN PELABUHAN,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"26100 KUANTAN, PAHANG.",09-5801320,cea4083@moe.edu.my,10198,False,False
PAHANG,K05656,SEKOLAH MENENGAH KEBANGSAAN PONTIAN JAYA,Pembuatan Pakaian Wanita,TA-011-2:2012,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,"KG. PARIT PONTIAN, 26800 KUALA ROMPIN, PAHANG",09-4140041,cea8030@moe.edu.my,512,False,False
PAHANG,K05473,SEKOLAH MENENGAH KEBANGSAAN SERI DAMAI,PELUKIS REKAAN DALAMAN,ID-040-2,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,25150 KUANTAN PAHANG,09-5397372,cea4085@moe.gov.my,7669,False,False
PAHANG,K05528,SEKOLAH MENENGAH KEBANGSAAN SERI PELANGAI,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"28740 BENTONG, PAHANG.",09-2391141,cea0055@moe.edu.my,10991,False,False
PAHANG,K05657,SEKOLAH MENENGAH KEBANGSAAN SG. SOI,Operasi Pembuatan Perabot,RB-050-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"JLN PANTAI SEPAT,25150 KUANTAN, PAHANG",095341837,CEA4089@moe.edu.my,513,False,False
PAHANG,K05745,SEKOLAH MENENGAH KEBANGSAAN TEMERLOH JAYA,Pembuatan Roti,HT-013-2:2011,Program Micro Credential,SKM Tahap 2,Aktif,"TAMAN TEMERLOH JAYA,",092901420,syafie.halim@gmail.com,12807,False,False
PAHANG,K05455,SEKOLAH MENENGAH KEBANGSAAN TENGKU ABDULLAH,OPERASI PENGELUARAN TANAMAN,A016-001-3:2016,Program Micro Credential,SKM Tahap 3,Aktif,"JALAN HAJI MONTOK, 26600 PEKAN, PAHANG",09-4221261,cea5054.smkta@gmail.com,7738,False,False
PAHANG,K05455,SEKOLAH MENENGAH KEBANGSAAN TENGKU ABDULLAH,OPERASI SENI KULINARI,I561-005-3:2022,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 3,Aktif,"JALAN HAJI MONTOK, 26600 PEKAN, PAHANG",09-4221261,cea5054.smkta@gmail.com,7738,False,False
PAHANG,K05455,SEKOLAH MENENGAH KEBANGSAAN TENGKU ABDULLAH,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"JALAN HAJI MONTOK, 26600 PEKAN, PAHANG",09-4221261,cea5054.smkta@gmail.com,7738,False,False
PAHANG,K05463,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN AFZAN,OPERASI PENGELUARAN TANAMAN,A016-001-3:2016,Program Micro Credential,SKM Tahap 3,Aktif,"SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN AFZAN 28100 CHENOR, MARAN, PAHANG.",09-2995373,cea9060@moe.edu.my,7711,False,False
PAHANG,K05463,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN AFZAN,OPERASI SENI KULINARI,I561-005-3:2022,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 3,Aktif,"SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN AFZAN 28100 CHENOR, MARAN, PAHANG.",09-2995373,cea9060@moe.edu.my,7711,False,False
PAHANG,K05463,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN AFZAN,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN AFZAN 28100 CHENOR, MARAN, PAHANG.",09-2995373,cea9060@moe.edu.my,7711,False,False
PAHANG,K05302,SEKOLAH MENENGAH KEBANGSAAN TENGKU KUDIN,OPERASI SENI KULINARI,I561-005-3:2022,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 3,Aktif,27600 RAUB,09-3551185,CEA6022.SMKTK@GMAIL.COM,1697,False,False
PAHANG,K05302,SEKOLAH MENENGAH KEBANGSAAN TENGKU KUDIN,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,27600 RAUB,09-3551185,CEA6022.SMKTK@GMAIL.COM,1697,False,False
PAHANG,K05474,SEKOLAH MENENGAH KEBANGSAAN TRIANG,Perkhidmatan Estetik,MP-060-2:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"Jalan Mengkuang, Taman Raya, 28300 Triang, Pahang",092469921,ceba072.smktriang@gmail.com,10921,False,False
PAHANG,K05474,SEKOLAH MENENGAH KEBANGSAAN TRIANG,Perkhidmatan Terapi Kecantikan,S960-002-2:2020,Program Penuh - Persijilan Tahap Tunggal,SKM Tahap 2,Aktif,"Jalan Mengkuang, Taman Raya, 28300 Triang, Pahang",092469921,ceba072.smktriang@gmail.com,10921,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,OPERASI AKUAKULTUR AIR TAWAR,A032-006-2:2022,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,OPERASI LADANG POLTRI,A014-006-3:2022,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,OPERASI PENGELUARAN BATIK,SS-100-3:2013,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,OPERASI PENGELUARAN TANAMAN,A016-004-3:2024,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,Operator Akuakultur,AF-031-1,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 1,Sekat Pengambilan,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,PEMBINAAN LANSKAP,F439-002-2:2017,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,PEMBUATAN PASTRI,HT-014-2:2011,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,PENGENDALIAN LADANG RUMINAN,A014-001-2:2019,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,PENYEDIAAN DAN PENGHASILAN MAKANAN,I561-005-2:2022,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Aktif,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,Pekerja Ladang Ruminan,AF-060-1,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 1,Sekat Pengambilan,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,Pekerja Ladang Ternakan Poltri,Y-011-1,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 1,Sekat Pengambilan,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,Pembuatan Roti,HT-013-2:2011,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,Pengeluaran Makanan (Pemprosesan),C107-002-3:2020,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 3,Aktif,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05092,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL KUANTAN,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Penuh - Persijilan Mengikut Tahap,SKM Tahap 2,Sekat Pengambilan,"KAMPUNG PADANG, JALAN SUNGAI LEMBING, 25200 KUANTAN, PAHANG.",95474049,CHA4002@moe.edu.my,508,False,False
PAHANG,K05568,SMK ALOR AKAR,Pembuatan Pakaian Wanita,TA-011-1:2012,Program Micro Credential,SKM Tahap 1,Aktif,"JALAN TENGKU MUHAMAD, 25050 KUANTAN, PAHANG",095666746,cea4023@moe.edu.my,13254,False,False
PAHANG,K05818,SMK BESERAH,Penyediaan & Pembuatan Makanan,HT-012-2:2012,Program Micro Credential,SKM Tahap 2,Aktif,SMK BESERAH KM10 JALAN KEMAMAN 26100 KUANTAN PAHANG,095447439,ppki.bess@gmail.com,13540,False,False
PAHANG,K05825,SMK BUKIT CERMIN,OPERASI PENGELUARAN TANAMAN,A016-001-3:2016,Program Micro Credential,SKM Tahap 3,Aktif,"JALAN MENTAKAB, BUKIT CERMIN MENTAKAB, PAHANG",092771802,cea7072@moe.gov.my,13551,False,False
